Gene1	Gene2	pdi	ppi
NUP37	NUP43	0	1
C19orf50	CCDC33	0	1
ZNF426	CEP70	0	1
C19orf57	PEF1	0	1
C1orf89	FUZ	0	1
GCC1	CPSF7	0	1
C6orf211	GSTK1	0	1
IPO4	GSTK1	0	1
KCTD17	NUDT18	0	1
GEMIN7	GEMIN6	0	1
ZNF408	CEP70	0	1
FBXO11	EFHD1	0	1
NEK9	NEK7	0	1
SREK1	HNRNPA3	0	1
ABCA4	RDH8	0	1
ABL1	ACP1	0	1
ABL1	AKT1	0	1
ABL1	RERE	0	1
ABL1	DAB1	0	1
ABL1	PTK2B	0	1
ABL1	MTOR	0	1
ABL1	GAB1	0	1
ABL1	HSP90AA1	0	1
ABL1	JAK3	0	1
ABL1	LYN	0	1
ABL1	MAP3K1	0	1
ABL1	MAP3K11	0	1
ABL1	PIK3CG	0	1
ABL1	PKN2	0	1
ABL1	MAPK8	0	1
ABL1	MAP2K6	0	1
ABL1	PTPN11	0	1
ABL1	PTPRF	0	1
ABL1	MAP2K4	0	1
ABL1	SHC1	0	1
ABL1	SOS1	0	1
ABL1	TYR	0	1
ABL1	VASP	0	1
ABL1	VAV1	0	1
ABL1	NCK2	0	1
ABL1	PPFIBP1	0	1
ABL1	EIF2S2	0	1
ABL1	PTPRU	0	1
ABL1	NES	0	1
ABL1	PPP1R13B	0	1
ABL1	NSFL1C	0	1
ACAA1	ATG7	0	1
ACADS	IVD	0	1
ACADS	TYRP1	0	1
ACCN2	ACCN3	0	1
ACO1	IREB2	0	1
ACP1	CSK	0	1
ACP1	PTK2B	0	1
ACP1	MAPK10	0	1
ACTA1	WAS	0	1
ACVR1	SMAD2	0	1
ACVR1B	BMP2	0	1
ACVR1B	BMP7	0	1
ACVR1B	MAGI2	0	1
ACVR1B	GDF11	0	1
ACVR2B	PIK3CG	0	1
ADA	FAP	0	1
ADAM10	GRB2	0	1
ADAM10	SHC1	0	1
ADAM10	TIMP1	0	1
ADAR	ADARB1	0	1
ADAR	ADARB2	0	1
ADAR	CTSG	0	1
ADARB1	MAP2K1	0	1
ADH1B	ALDH2	0	1
ADK	APRT	0	1
ADM	RAMP3	0	1
PARP1	APEX1	0	1
PARP1	ATM	0	1
ADRBK1	ADRBK2	0	1
ADRBK1	DLG4	0	1
ADRBK1	S1PR1	0	1
ADRBK1	GRK5	0	1
ADRBK1	PC	0	1
ADRBK1	MAPK1	0	1
ADRBK1	TACR1	0	1
ADRBK1	CCRL2	0	1
ADRBK1	RHOD	0	1
ADRBK2	OPRK1	0	1
ADRBK2	GRK1	0	1
AEBP1	SP1	0	1
AEBP1	MMRN1	0	1
AES	TWIST1	0	1
AGER	IL1B	0	1
AGRP	MC1R	0	1
AGRP	NPY	0	1
JAG1	DDX41	0	1
AGTR2	PTPN6	0	1
AGXT	SPTLC2	0	1
AHR	NR3C1	0	1
AHR	GTF2B	0	1
AHR	NPAS2	0	1
AHR	SIM1	0	1
AHR	SRC	0	1
AHR	TBC1D8	0	1
AIF1	RAC1	0	1
AKT1	ANG	0	1
AKT1	ARF6	0	1
AKT1	CCND1	0	1
AKT1	BCR	0	1
AKT1	DOCK1	0	1
AKT1	DOCK2	0	1
AKT1	DVL2	0	1
AKT1	ECT2	0	1
AKT1	EGF	0	1
AKT1	CTTN	0	1
AKT1	F2	0	1
AKT1	GRB2	0	1
AKT1	LIMK1	0	1
AKT1	LIMK2	0	1
AKT1	MAS1	0	1
AKT1	MAP3K1	0	1
AKT1	MAP3K4	0	1
AKT1	MAP3K10	0	1
AKT1	MSN	0	1
AKT1	NCF2	0	1
AKT1	PAK2	0	1
AKT1	PIK3CG	0	1
AKT1	PLAUR	0	1
AKT1	PLXNB1	0	1
AKT1	PPYR1	0	1
AKT1	PKN1	0	1
AKT1	MAPK1	0	1
AKT1	MAPK8	0	1
AKT1	MAP2K1	0	1
AKT1	PTK2	0	1
AKT1	PVR	0	1
AKT1	PXN	0	1
AKT1	ROCK1	0	1
AKT1	ROS1	0	1
AKT1	SHC1	0	1
AKT1	SOS1	0	1
AKT1	TIAM1	0	1
AKT1	VAV1	0	1
AKT1	WAS	0	1
AKT1	DGKE	0	1
AKT1	MYOM1	0	1
AKT1	IQGAP1	0	1
AKT1	ARHGEF7	0	1
AKT1	ARHGEF2	0	1
AKT1	AKT3	0	1
AKT1	WASF2	0	1
AKT1	PAK4	0	1
AKT1	SEMA3A	0	1
AKT1	VAV3	0	1
AKT1	BAIAP2	0	1
AKT1	CIB1	0	1
AKT1	METAP2	0	1
AKT1	CIT	0	1
AKT1	CDC42EP1	0	1
AKT1	CEP250	0	1
AKT1	AKAP13	0	1
AKT1	RRAS2	0	1
AKT1	SH2B1	0	1
AKT1	RHOD	0	1
AKT1	PAK7	0	1
AKT2	PPP2CA	0	1
AKT2	AKT3	0	1
AMBP	LPA	0	1
AMH	NR5A1	0	1
ANG	EGF	0	1
ANG	GTF3A	0	1
ANG	IL8	0	1
ANG	RNASE2	0	1
ANG	SRC	0	1
ANG	VEGFA	0	1
ANG	NOX1	0	1
ANG	EIF2AK1	0	1
ANK2	ANK3	0	1
SLC25A4	BNIP3	0	1
SLC25A4	HSPD1	0	1
SLC25A4	TP53	0	1
SLC25A5	CREB1	0	1
SLC25A5	LDLR	0	1
SLC25A5	SP1	0	1
SLC25A5	TP53	0	1
ANXA1	ANXA2	0	1
ANXA1	SRI	0	1
ANXA5	ANXA6	0	1
APAF1	CASP2	0	1
APAF1	TP53	0	1
APBA1	APBA2	0	1
APBA1	DAB2	0	1
APBA1	GOLGB1	0	1
APBA1	SOD1	0	1
APBA2	EGFR	0	1
APBA2	GRIA1	0	1
APBA2	ARHGEF7	0	1
APBA2	MVP	0	1
APBA2	GORASP1	0	1
APBB1	MTA2	0	1
APC	BUB1B	0	1
APC	CD4	0	1
APC	CDH1	0	1
APC	CDKN2A	0	1
APC	DLG1	0	1
APC	DLG4	0	1
APC	DSC3	0	1
APC	HOXC10	0	1
APC	MCC	0	1
APC	MDM2	0	1
APC	KITLG	0	1
APC	MSH2	0	1
APC	NCK1	0	1
APC	PCDH1	0	1
APC	PRKAA2	0	1
APC	MAPK10	0	1
APC	PSMD1	0	1
APC	RAD51	0	1
APC	STAT3	0	1
APC	TJP1	0	1
APC	XPO1	0	1
APC	CDC14A	0	1
APC	PTTG1	0	1
APC	PLK4	0	1
APC	CHEK2	0	1
APC	PIK3R4	0	1
APC	ANKS1B	0	1
APCS	CD4	0	1
APCS	HSP90B1	0	1
APEX1	OGG1	0	1
APEX1	TDG	0	1
APEX1	PTTG1	0	1
APEX1	PARP2	0	1
BIRC2	XIAP	0	1
BIRC2	UBE2L3	0	1
BIRC3	XIAP	0	1
BIRC3	CASP1	0	1
XIAP	FAS	0	1
XIAP	SMAD4	0	1
XIAP	TRIM37	0	1
XIAP	NR2C2	0	1
BIRC5	HBXIP	0	1
BIRC5	HTRA2	0	1
APLP1	APP	0	1
APOA1	APOC1	0	1
APOB	APOC3	0	1
APOB	APOE	0	1
APOB	CETP	0	1
APOB	HOXA10	0	1
APOB	HSPA4	0	1
APOB	LBP	0	1
APOB	LCAT	0	1
APOB	LEPR	0	1
APOB	LPA	0	1
APOB	LPL	0	1
APOB	MSR1	0	1
APOB	PLTP	0	1
APOB	SOAT1	0	1
APOC1	APOE	0	1
APOC1	VLDLR	0	1
APOC4	APOE	0	1
APOD	APOE	0	1
APOD	HSD11B1	0	1
APOD	LCAT	0	1
APOE	APOH	0	1
APOE	CETP	0	1
APOE	CLU	0	1
APOE	HSD11B1	0	1
APOE	LPA	0	1
APOE	LRP5	0	1
APOE	SORL1	0	1
APP	CAV3	0	1
APP	CD47	0	1
APP	CCR3	0	1
APP	DHCR24	0	1
APP	EP300	0	1
APP	F2	0	1
APP	HSPA5	0	1
APP	IL1B	0	1
APP	MME	0	1
APP	MMP2	0	1
APP	MSR1	0	1
APP	PLAT	0	1
APP	PXN	0	1
APP	RAB5A	0	1
APP	TBP	0	1
APP	TFPI	0	1
APP	TLN1	0	1
APP	MAPK8IP2	0	1
APP	DDX41	0	1
APP	COL18A1	0	1
APRT	HPRT1	0	1
FAS	CASP10	0	1
FAS	MYC	0	1
FAS	SERPINB9	0	1
FAS	SMPD1	0	1
FAS	TNFRSF1A	0	1
FAS	TP53	0	1
FAS	TNFSF10	0	1
FAS	TNFRSF10B	0	1
FASLG	CD4	0	1
FASLG	CD8A	0	1
FASLG	RELA	0	1
FASLG	TNF	0	1
AQP4	DLG1	0	1
AQP4	DLG4	0	1
AR	C3	0	1
AR	CNR1	0	1
AR	CNR2	0	1
AR	EGF	0	1
AR	ELN	0	1
AR	FABP4	0	1
AR	PTK2B	0	1
AR	IL6	0	1
AR	NRD1	0	1
AR	NTS	0	1
AR	PAFAH1B1	0	1
AR	SRC	0	1
AR	ABCC8	0	1
AR	TACR1	0	1
AR	TTN	0	1
AR	SLC35F2	0	1
ARAF	SRC	0	1
ARAF	PPP1R13B	0	1
AREG	BTC	0	1
AREG	EGF	0	1
AREG	ERBB4	0	1
AREG	EREG	0	1
ARF1	ARF3	0	1
ARF1	ARF6	0	1
ARF1	RCC1	0	1
ARF6	CDKN2A	0	1
ARF6	PXN	0	1
ARF6	RAC1	0	1
ARF6	RALA	0	1
ARF6	ACAP1	0	1
ARF6	ACAP2	0	1
RHOA	RHOB	0	1
RHOA	RND3	0	1
RHOA	RHOG	0	1
RHOA	C3	0	1
RHOA	CD44	0	1
RHOA	CDC42	0	1
RHOA	COL11A2	0	1
RHOA	DOCK1	0	1
RHOA	EPHA3	0	1
RHOA	PTK2B	0	1
RHOA	FN1	0	1
RHOA	GDI1	0	1
RHOA	GRLF1	0	1
RHOA	GTF2I	0	1
RHOA	HSPG2	0	1
RHOA	IL1B	0	1
RHOA	KDR	0	1
RHOA	PLD2	0	1
RHOA	PLEK	0	1
RHOA	PLXNB1	0	1
RHOA	MAPK1	0	1
RHOA	RAC1	0	1
RHOA	RDX	0	1
RHOA	TNFRSF1A	0	1
RHOA	EZR	0	1
RHOA	DGKE	0	1
RHOA	HOMER2	0	1
RHOA	ARHGAP32	0	1
RHOA	SIGLEC7	0	1
RHOA	RACGAP1	0	1
RHOA	RHOD	0	1
RHOB	GDI1	0	1
RHOB	PDPK1	0	1
RHOB	RHOQ	0	1
RHOB	RHOD	0	1
RHOB	DIAPH3	0	1
RND3	GDI1	0	1
RND3	PKN1	0	1
RND3	CNTNAP1	0	1
RND3	CIT	0	1
RND3	RHOD	0	1
RHOG	CDC42	0	1
RHOG	RAC1	0	1
RHOG	WAS	0	1
RHOG	ARFIP2	0	1
ARHGAP1	TRIP10	0	1
ARHGAP1	RHOD	0	1
ARHGAP5	RHOD	0	1
PHOX2A	LMX1B	0	1
PHOX2A	HDAC3	0	1
PHOX2A	PHOX2B	0	1
PHOX2A	TLX3	0	1
ARL2	ARL3	0	1
ARNT	GTF2B	0	1
ARNT	HSP90AA1	0	1
ARNT	MYC	0	1
ARNT	NPAS2	0	1
ARNT	TF	0	1
ARNT	TP53	0	1
ARNT	TRH	0	1
ARNT	SETD2	0	1
ARNTL	SIM1	0	1
ARNTL	ARNTL2	0	1
ARR3	SAG	0	1
ARRB2	RHO	0	1
ARSA	ARSB	0	1
ASCL1	NOTCH1	0	1
ASCL1	SHH	0	1
ASCL1	SOX10	0	1
ASCL1	PHOX2B	0	1
ASCL1	TLX3	0	1
SERPINC1	SERPIND1	0	1
SERPINC1	HSPG2	0	1
SERPINC1	THBD	0	1
ATF1	FOS	0	1
ATF1	SMAD3	0	1
ATF1	SMAD4	0	1
ATF1	SP1	0	1
ATF1	ATF6	0	1
ATF3	CREB1	0	1
ATF4	HDAC5	0	1
ATM	BLM	0	1
ATM	CCNH	0	1
ATM	CDK1	0	1
ATM	CDK2	0	1
ATM	MTOR	0	1
RERE	E2F2	0	1
RERE	NCK1	0	1
RERE	TP53BP1	0	1
RERE	VEGFA	0	1
RERE	SORBS2	0	1
RERE	MYCBP2	0	1
RERE	ARID5B	0	1
ATOH1	GFI1	0	1
ATOH1	ZIC1	0	1
ATP7A	NCL	0	1
ATRX	RAD54B	0	1
ATRX	MUS81	0	1
KIF1A	CTTN	0	1
KIF1A	PPFIA3	0	1
AVPR2	SAG	0	1
AXL	MAP3K5	0	1
AXL	STAT3	0	1
AZU1	VEGFA	0	1
AZU1	MMRN1	0	1
BAD	BAK1	0	1
BAD	BAX	0	1
BAD	PTK2B	0	1
BAD	BCL2L11	0	1
BAI1	DLG3	0	1
BAK1	BCL2L11	0	1
NKX3-2	EDN1	0	1
BARD1	RAD51	0	1
BARD1	MAGI1	0	1
BAX	BIK	0	1
BAX	BNIP3	0	1
BAX	CDK1	0	1
BAX	JAK3	0	1
BAX	MYC	0	1
BAX	PIK3CG	0	1
BAX	TP53	0	1
BAX	VDAC2	0	1
BAX	HRK	0	1
BAX	AIFM1	0	1
BAX	MFN2	0	1
BAX	BCL2L11	0	1
BAX	DNM1L	0	1
BCHE	TG	0	1
CCND1	CCND2	0	1
CCND1	CCND3	0	1
CCND1	CCNE1	0	1
CCND1	CDK5	0	1
CCND1	CDKN2A	0	1
CCND1	E2F1	0	1
CCND1	E2F4	0	1
CCND1	HDAC1	0	1
CCND1	ID2	0	1
CCND1	RBPJ	0	1
CCND1	JARID2	0	1
CCND1	MCM7	0	1
CCND1	NEUROD1	0	1
CCND1	ORC1	0	1
CCND1	PIK3CG	0	1
CCND1	MAPK1	0	1
CCND1	MAPK10	0	1
CCND1	SKP2	0	1
CCND1	SMARCB1	0	1
CCND1	TBP	0	1
CCND1	TCF7L2	0	1
CCND1	XPO1	0	1
CCND1	CUL1	0	1
CCND1	HDAC9	0	1
CCND1	SSSCA1	0	1
CCND1	PDZD2	0	1
CCND1	MYST4	0	1
BCL2L1	BCL2L2	0	1
BCL2L1	BLK	0	1
BCL2L1	BOK	0	1
BCL2L1	CASP3	0	1
BCL2L1	PTK2B	0	1
BCL2L1	PIK3CG	0	1
BCL2L1	CRADD	0	1
BCL2L1	FADD	0	1
BCL2L1	NOL3	0	1
BCL2L2	BCL2L10	0	1
TNFRSF17	TRAF5	0	1
TNFRSF17	TRAF6	0	1
HCN2	KCNE2	0	1
BCR	BTK	0	1
BCR	CBL	0	1
BCR	CD19	0	1
BCR	CD22	0	1
BCR	CD79A	0	1
BCR	CDC42	0	1
BCR	CRK	0	1
BCR	CRKL	0	1
BCR	ETV6	0	1
BCR	PTK2B	0	1
BCR	FN1	0	1
BCR	FYN	0	1
BCR	GAB1	0	1
BCR	HSPG2	0	1
BCR	LYN	0	1
BCR	NEDD9	0	1
BCR	PIK3CG	0	1
BCR	PRKD1	0	1
BCR	MAPK8	0	1
BCR	STAT5B	0	1
BCR	SYK	0	1
BCR	TYK2	0	1
BCR	RIN1	0	1
BCR	GAB2	0	1
BCR	DDX17	0	1
BCR	RACGAP1	0	1
BCR	BLNK	0	1
BDNF	FOS	0	1
BDNF	NGF	0	1
BDNF	NTRK3	0	1
BDNF	RELN	0	1
BGN	DCN	0	1
BGN	FMOD	0	1
BGN	FN1	0	1
CEACAM1	CEACAM5	0	1
BIK	BCL2L11	0	1
BLK	BTK	0	1
BLK	RUNX1	0	1
BLK	ARHGEF7	0	1
BLK	PSIP1	0	1
BLM	EGF	0	1
BLM	RECQL	0	1
BLM	REV3L	0	1
BLM	TOPBP1	0	1
BLMH	SDHB	0	1
CXCR5	CXCR6	0	1
BMP1	DSPP	0	1
BMP1	MMRN1	0	1
BMP2	LIF	0	1
BMP2	MSX1	0	1
BMP2	CHRD	0	1
BMP2	HAND2	0	1
BMP4	MSX1	0	1
BMP4	PAX9	0	1
BMP4	PCSK5	0	1
BMP4	SIX1	0	1
BMP4	VEGFA	0	1
BMP4	FST	0	1
BMP4	TWSG1	0	1
BMP6	SMAD4	0	1
BMP7	FGFR2	0	1
BMP7	PCSK5	0	1
BMP7	SHH	0	1
BMP7	CHRD	0	1
BMP7	FST	0	1
BMPR1A	TRAP1	0	1
BMPR1B	SMURF1	0	1
BMX	TEK	0	1
BNIP3	TGFB1	0	1
DST	PRPH	0	1
DST	VIM	0	1
BPI	LBP	0	1
BPI	PRG2	0	1
BRCA1	CDKN2A	0	1
BRCA1	GADD45A	0	1
BRCA1	GTF2H3	0	1
BRCA1	MRE11A	0	1
BRCA1	PCNA	0	1
BRCA1	PML	0	1
BRCA1	RAD17	0	1
BRCA1	UBE2B	0	1
BRCA1	UBE2I	0	1
BRCA1	NR1I2	0	1
BRCA1	NOL3	0	1
BRCA1	RAD50	0	1
BRCA1	TOPBP1	0	1
BRCA1	RAD54B	0	1
BSG	F11	0	1
BTC	EGF	0	1
BTC	ERBB3	0	1
KLF9	SIN3B	0	1
KLF5	EGR1	0	1
BTG1	TOB1	0	1
BTK	CCND2	0	1
BTK	CSK	0	1
BTK	DCTN1	0	1
BTK	PTK2B	0	1
BTK	FGFR4	0	1
BTK	FYN	0	1
BTK	GNAI1	0	1
BTK	GRB2	0	1
BTK	HSPG2	0	1
BTK	INS	0	1
BTK	LCP2	0	1
BTK	NCK1	0	1
BTK	MAPK8	0	1
BUB1	BUB1B	0	1
BUB1	TRIM37	0	1
BUB1	MXI1	0	1
BUB1	MAD1L1	0	1
BUB1B	MAD1L1	0	1
C1S	EGF	0	1
C2	FGFR1	0	1
C2	KIR2DL1	0	1
C3	CD4	0	1
C3	CD40LG	0	1
C3	CYBB	0	1
C3	IL6	0	1
C3	CXCL10	0	1
C3	LDLR	0	1
C3	LEP	0	1
C3	RAC1	0	1
C3	RALA	0	1
C3	RHOD	0	1
C3AR1	C5AR1	0	1
C4BPB	CD40	0	1
C5	CXCL10	0	1
C5	CFP	0	1
C5AR1	CXCL10	0	1
C5AR1	CCL7	0	1
C5AR1	CXCR4	0	1
CA1	CA3	0	1
CA4	SLC4A2	0	1
CACNA1E	SYN1	0	1
CACNA1E	SYT1	0	1
DDR1	CDKN1C	0	1
DDR1	DDR2	0	1
CALB1	SRI	0	1
CALCA	IAPP	0	1
CALR	CANX	0	1
CALR	COMP	0	1
CALR	F9	0	1
CALR	HFE	0	1
CALR	HLA-A	0	1
CALR	HLA-E	0	1
CALR	LGALS9	0	1
CALR	TIMP1	0	1
CAMK4	CAMK2G	0	1
CAMK2G	MYOD1	0	1
CAMK2G	SYN2	0	1
CAMK2G	PPM1F	0	1
CAMK2G	GORASP1	0	1
CAMP	IL6	0	1
CAMP	SAFB	0	1
CAMP	CST8	0	1
CANX	HSPA8	0	1
CANX	LGALS9	0	1
CANX	CLIC4	0	1
CANX	PDIA2	0	1
CASP3	TNFRSF25	0	1
CASP8	TNF	0	1
CASP8	TNFRSF1A	0	1
CASP8	TNFRSF25	0	1
CASP9	TP53	0	1
CASP10	TNFRSF10B	0	1
CASR	GCM2	0	1
CAV2	NOS3	0	1
CAV3	ERBB4	0	1
CAV3	NOS3	0	1
RUNX2	CISH	0	1
RUNX2	DMPK	0	1
RUNX2	SMAD1	0	1
RUNX2	SMAD4	0	1
RUNX2	SMAD5	0	1
RUNX2	SDHB	0	1
RUNX2	STAT1	0	1
RUNX2	TJP1	0	1
RUNX2	TLE1	0	1
RUNX2	TLE2	0	1
RUNX2	WWTR1	0	1
RUNX1	CSF1R	0	1
RUNX1	ETS1	0	1
RUNX1	ETV6	0	1
RUNX1	HDAC1	0	1
RUNX1	SMAD3	0	1
RUNX1	MEFV	0	1
RUNX1	HDAC9	0	1
RUNX1	INVS	0	1
RUNX1T1	CEBPA	0	1
RUNX1T1	HDAC2	0	1
RUNX1T1	HDAC9	0	1
RUNX3	CD4	0	1
CBL	DOCK1	0	1
CBL	EGF	0	1
CBL	FGFR3	0	1
CBL	HSPG2	0	1
CBL	IDUA	0	1
CBL	JAK2	0	1
CBL	MAPT	0	1
CBL	MDM2	0	1
CBL	CNOT4	0	1
CBL	PIK3CG	0	1
CBL	SOS1	0	1
CBL	SPN	0	1
CBL	TYR	0	1
CBL	UBE2D1	0	1
CBL	NR0B2	0	1
CBL	GP6	0	1
CBLB	SOS1	0	1
CBR1	CBR3	0	1
CBR3	KAT5	0	1
CCK	GAST	0	1
CCKAR	GAST	0	1
CCNA2	CCNE1	0	1
CCNA2	CCNH	0	1
CCNA2	CDC25B	0	1
CCNA2	CDK4	0	1
CCNA2	CDK5	0	1
CCNA2	CDK6	0	1
CCNA2	E2F4	0	1
CCNA2	MCM3	0	1
CCNA2	RB1	0	1
CCNA2	RPA1	0	1
CCNA2	NOLC1	0	1
CCNA2	SSSCA1	0	1
CCNB1	CDC25B	0	1
CCNB1	FOXM1	0	1
CCNB1	TP53	0	1
CCNC	CCNH	0	1
CCNC	VDR	0	1
CCND2	CDK1	0	1
CCND2	CDK2	0	1
CCND2	HDAC1	0	1
CCND2	MYC	0	1
CCND2	PCNA	0	1
CCND2	MAPK1	0	1
CCND2	SKP2	0	1
CCND2	TRRAP	0	1
CCND2	MAD1L1	0	1
CCND2	SSSCA1	0	1
CCND2	EIF3K	0	1
CCND3	CDK2	0	1
CCND3	E2F1	0	1
CCND3	CUL1	0	1
CCND3	NOLC1	0	1
CCND3	SSSCA1	0	1
CCND3	CDK19	0	1
CCNE1	CDC6	0	1
CCNE1	CDK4	0	1
CCNE1	CDK5	0	1
CCNE1	CDK6	0	1
CCNE1	E2F1	0	1
CCNE1	EP300	0	1
CCNE1	MCM3	0	1
CCNE1	MYC	0	1
CCNE1	RB1	0	1
CCNE1	RPA2	0	1
CCNE1	CDC14A	0	1
CCNE1	CCNE2	0	1
CCNE1	NOLC1	0	1
CCNE1	SSSCA1	0	1
CCNE1	CBX5	0	1
CCNF	CDK2	0	1
CCNF	SKP1	0	1
CCNF	FBXW7	0	1
CCNG1	PCNA	0	1
CCNH	ERCC2	0	1
CCNH	FOXC1	0	1
CCNH	GTF2H3	0	1
CCNH	PCNA	0	1
CCNH	XPA	0	1
CCNH	CCNK	0	1
CCNH	SSSCA1	0	1
CCNH	NUDT6	0	1
CCNT1	NR3C1	0	1
CCNT1	SP1	0	1
CCNT1	KAT2B	0	1
CCNT1	MDFIC	0	1
CD1B	CD4	0	1
CD1B	PIM1	0	1
CD1B	PIM2	0	1
CD1D	CD8A	0	1
CD2	NPHS1	0	1
CD2	SRC	0	1
CD2	WAS	0	1
CD2	DLC1	0	1
CD2	PPP1R13B	0	1
CD4	CD8A	0	1
CD4	CD48	0	1
CD4	CD81	0	1
CD4	CISH	0	1
CD4	ENPEP	0	1
CD4	FYN	0	1
CD4	HLA-G	0	1
CD4	IL2	0	1
CD4	ITGAX	0	1
CD4	MAPK1	0	1
CD4	PTPRCAP	0	1
CD4	TCF12	0	1
CD4	TNFAIP1	0	1
CD4	ACOT8	0	1
CD4	MMRN1	0	1
CD4	WDR48	0	1
CD5	CDC25C	0	1
CD7	LGALS9	0	1
CD8A	CISH	0	1
CD8A	FYN	0	1
CD8A	MICB	0	1
CD8A	PTPRCAP	0	1
CD8A	CCL22	0	1
CD8A	XPA	0	1
CD9	TGM3	0	1
CD14	FCGR3B	0	1
CD14	HLA-G	0	1
CD14	IL6	0	1
CD14	LTA	0	1
CD14	PRG2	0	1
CD14	RAC1	0	1
CD14	TNF	0	1
CD14	CXCR4	0	1
CD14	LY96	0	1
CD19	LCK	0	1
CD19	PTPN6	0	1
CD19	UPK1B	0	1
MS4A1	PTK2B	0	1
CD22	PIK3CG	0	1
CD22	SIGLEC1	0	1
CD80	DCX	0	1
CD86	ICOS	0	1
CD33	FCGR2B	0	1
CD33	SIGLEC1	0	1
CD33	CD300A	0	1
CD36	HSD11B1	0	1
CD36	SERPINA1	0	1
CD40	CD79A	0	1
CD40	IL6	0	1
CD40	PIK3CG	0	1
CD40	MAPK8	0	1
CD40	SP3	0	1
CD40	TRAF4	0	1
CD40	C2orf28	0	1
CD40LG	CD79A	0	1
CD40LG	TRAF6	0	1
CD40LG	CFDP1	0	1
CD44	CTTN	0	1
CD44	ERBB3	0	1
CD44	FN1	0	1
CD44	GRB2	0	1
CD44	MSN	0	1
CD44	PLAT	0	1
CD44	PSEN1	0	1
CD44	RDX	0	1
CD44	SOS1	0	1
CD44	SRC	0	1
CD44	MAP3K14	0	1
CD44	MMRN1	0	1
CD48	FYN	0	1
CD63	CD81	0	1
CD79A	SHC1	0	1
CD79A	SP3	0	1
CD79A	RAB11FIP5	0	1
CD79A	CCRL1	0	1
CD81	UPK1B	0	1
CDK1	CDC20	0	1
CDK1	CDK2	0	1
CDK1	CDK8	0	1
CDK1	CSK	0	1
CDK1	E2F4	0	1
CDK1	EGFR	0	1
CDK1	ERBB2	0	1
CDK1	HSP90AA1	0	1
CDK1	LCK	0	1
CDK1	MOS	0	1
CDK1	RASGRF1	0	1
CDK1	RBL1	0	1
CDK1	SYK	0	1
CDK1	TSC2	0	1
CDK1	CCNK	0	1
CDK1	NOLC1	0	1
CDK1	SSSCA1	0	1
CDK1	RAB40B	0	1
CDC5L	SF3B1	0	1
7-Sep	PLK1	0	1
7-Sep	6-Sep	0	1
CDC6	CDC25A	0	1
CDC6	MAX	0	1
CDC6	CDC45	0	1
CDC6	ATP8A2	0	1
CDC20	MAD1L1	0	1
CDC20	BUB3	0	1
CDC20	ANAPC2	0	1
CDC20	FBXW7	0	1
CDC25A	E2F1	0	1
CDC25C	ERBB2	0	1
CDC25C	MAPK1	0	1
CDC25C	CCNB2	0	1
CDC25C	PDZD2	0	1
CDC27	PCNA	0	1
CDC27	ANAPC2	0	1
CDC27	ANAPC5	0	1
CDC34	RBX1	0	1
CDC34	FBXW7	0	1
CDC42	DOCK1	0	1
CDC42	DVL2	0	1
CDC42	GDI2	0	1
CDC42	HCK	0	1
CDC42	ITK	0	1
CDC42	LIMK1	0	1
CDC42	MCF2	0	1
CDC42	MAP3K5	0	1
CDC42	NCK1	0	1
CDC42	NF2	0	1
CDC42	PIK3CG	0	1
CDC42	PLXNB1	0	1
CDC42	MAP2K1	0	1
CDC42	PTK2	0	1
CDC42	RAF1	0	1
CDC42	RALGDS	0	1
CDC42	ROCK1	0	1
CDC42	SOS1	0	1
CDC42	TIAM1	0	1
CDC42	VASP	0	1
CDC42	ARHGEF2	0	1
CDC42	TRIP10	0	1
CDC42	MAP4K4	0	1
CDC42	HOMER2	0	1
CDC42	VAV3	0	1
CDC42	CDC42EP1	0	1
CDC42	MAP4K1	0	1
CDC42	AKAP13	0	1
CDC42	RHOQ	0	1
CDC42	CDC42EP4	0	1
CDC42	ARFIP2	0	1
CDC42	RND1	0	1
CDC42	RHOD	0	1
CDC42	RHOF	0	1
CDC42	GORASP1	0	1
CDC42	DIAPH3	0	1
CDC42	ARHGAP33	0	1
CDH1	CDK2	0	1
CDH1	SMAD3	0	1
CDH1	PCDH8	0	1
CDH4	CISH	0	1
CDK2	CDK4	0	1
CDK2	CDK6	0	1
CDK2	CDKN2A	0	1
CDK2	CHKA	0	1
CDK2	CKS2	0	1
CDK2	CLU	0	1
CDK2	E2F1	0	1
CDK2	E2F4	0	1
CDK2	EP300	0	1
CDK2	HTT	0	1
CDK2	IL2	0	1
CDK2	LCK	0	1
CDK2	PIK3CG	0	1
CDK2	MAPK1	0	1
CDK2	MAPK10	0	1
CDK2	RASGRF1	0	1
CDK2	SOS1	0	1
CDK2	TSC2	0	1
CDK2	NOLC1	0	1
CDK2	SSSCA1	0	1
CDK2	RHOD	0	1
CDK2	NSFL1C	0	1
CDK2	BCCIP	0	1
CDK3	CDK6	0	1
CDK4	CDK6	0	1
CDK4	CHKA	0	1
CDK4	FOXO4	0	1
CDK4	SDHB	0	1
CDK4	TP53	0	1
CDK4	SSSCA1	0	1
CDK5	RB1	0	1
CDK5	PCYOX1	0	1
CDK6	CDKN1B	0	1
CDK6	CDKN3	0	1
CDK6	MYOD1	0	1
CDK6	SOS1	0	1
CDK6	SSSCA1	0	1
